ids,RatingID,erkey,AccountabilityID,RatingYear,BaseYear,RatingInterval,CN_Priority,Creation_Date,date_calculated,publish_date,exclude,ExcludeFromLists,previousratingid,DataEntryAnalyst,Rpt_Comp_Date,Rpt_Comp_Emp,Reader2_Date,EmployeeID,Rpt_Ap_Date,Rpt_Ap_Emp,Rpt_Ver_Date,Incomplete,BoardList_Status,StaffList_Status,AuditedFinancial_status,Form990_status,Privacy_Status,StatusID,DonorAdvisoryDate,DonorAdvisoryText,IRSControlID,ResultsID,DonorAdvisoryCategoryID,RatingTableID,CauseID,CNVersion,Tax_Year,CEO_Salary,Direct_Support,Indirect_Support,Govt_Grants,Total_Contributions,ProgSvcRev,MemDues,PrimaryRev,Other_Revenue,Total_Revenue,Excess_Deficit,Int_Expense,Depreciation,Total_Expenses,Total_Func_Exp,Program_Expenses,Administration_Expenses,Fundraising_Expenses,Pymt_Affiliates,Total_Assets,Total_Liabilities,Total_Net_Assets,Assets_45,Assets_46,Assets_47c,Assets_48c,Assets_49,Assets_54,Liability_60
599,130709,er-30247,92831,2016,2013,3,,43160.6242013889,43202.6537384259,43221,0,0,119535,73,43200.403287037,NaN,NaN,73,43202.6602314815,56,43202.6602314815,NaN,0,0,0,0,0,NaN,NaN,NaN,85,NaN,NaN,6,6,2.1,2016,193709,NaN,NaN,0,1551570,1531378,207559,3082948,850842,3933790,-1666063,NaN,NaN,5599853,5599853,3820430,1457593,321830,0,14725888,963181,13762707,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600,130710,er-30248,92832,2016,2012,4,,43160.6242013889,43202.5294212963,43221,0,0,121794,74,43200.585462963,NaN,NaN,74,43202.5290277778,56,43202.5290277778,NaN,1,1,1,1,0,NaN,NaN,NaN,85,NaN,NaN,22,22,2.1,2016,348077,NaN,NaN,0,112574095,477332,0,113051427,19399845,132451272,5254216,NaN,NaN,127197056,127197056,117991466,8466976,738614,0,748589938,18881780,729708158,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601,131041,er-31327,93163,2016,2013,3,,43160.6242013889,43221.5930555556,43252,0,0,123080,56,43202.4136342593,NaN,NaN,56,43221.5932523148,74,43221.5932523148,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,3,3,2.1,2016,62936,NaN,NaN,0,711397,752141,72259,1463538,841922,2305460,-229360,NaN,NaN,2534820,2534820,2075670,226006,233144,0,6644938,205159,6439779,NaN,NaN,NaN,NaN,NaN,NaN,NaN
602,131048,er-31341,93170,2017,2014,3,,43160.6242013889,43230.4577777778,43252,0,0,124710,70,43208.4095023148,NaN,NaN,70,43230.4578935185,74,43230.4578935185,NaN,1,1,1,1,1,NaN,NaN,NaN,85,NaN,NaN,4,4,2.1,2017,105177,NaN,NaN,142625,1921897,1507827,0,3429724,74201,3503925,13854,NaN,NaN,3490071,3490071,2887229,304118,298724,0,2212960,1189028,1023932,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603,130416,er-32143,92538,2016,2013,3,,43140.7124652778,43180.6134375,43191,0,0,119095,56,43165.6482060185,NaN,NaN,56,43180.613912037,70,43180.613912037,NaN,1,1,0,0,0,NaN,NaN,NaN,84,NaN,NaN,16,16,2.1,2016,113120,NaN,NaN,544705,3736312,261090,68161,3997402,164788,4162190,1392308,NaN,NaN,2769882,2769882,2320622,278000,171260,0,13091163,135571,12955592,NaN,NaN,NaN,NaN,NaN,NaN,NaN
604,130417,er-32145,92539,2016,2013,3,,43140.7124652778,43178.5156018519,43191,0,0,120210,74,43175.6340046296,NaN,NaN,74,43178.5156597222,70,43178.5156597222,NaN,1,1,0,0,0,NaN,NaN,NaN,84,NaN,NaN,29,29,2.1,2016,53582,NaN,NaN,77096,2321066,0,0,2321066,88357,2409423,-101840,NaN,NaN,2511263,2511263,2327410,92780,91073,0,2575386,448103,2127283,NaN,NaN,NaN,NaN,NaN,NaN,NaN
605,130717,er-30265,92839,2016,2013,3,,43160.6242013889,43201.4668865741,43221,0,0,117949,73,43199.4151967593,NaN,NaN,73,43201.4669560185,56,43201.4669560185,NaN,1,1,1,1,0,NaN,NaN,NaN,85,NaN,NaN,22,22,2.1,2016,248086,NaN,NaN,0,87466466,66627,0,87533093,9053354,96586447,53396301,NaN,NaN,43190146,43190146,39723094,2748536,718516,0,412158790,836380,411322410,NaN,NaN,NaN,NaN,NaN,NaN,NaN
606,130731,er-30304,92853,2016,2013,3,,43160.6242013889,43203.4506134259,43221,0,0,119575,73,43200.4044560185,NaN,NaN,73,43203.4506828704,56,43203.4506828704,NaN,1,1,1,1,1,NaN,NaN,NaN,85,NaN,NaN,22,22,2.1,2016,319957,NaN,NaN,0,108361089,0,0,108361089,10460728,118821817,48607559,NaN,NaN,70214258,70214258,66944032,2326378,943848,0,409975423,25306179,384669244,NaN,NaN,NaN,NaN,NaN,NaN,NaN
607,131398,er-32556,93520,2016,2013,3,,43160.6242013889,43223.4349421296,43252,0,0,123429,70,43202.4315046296,NaN,NaN,70,43223.4350115741,74,43223.4350115741,NaN,1,0,0,0,0,NaN,NaN,NaN,85,NaN,NaN,3,3,2.1,2016,140903,NaN,NaN,0,4046085,140554,26530,4186639,66422,4253061,-288283,NaN,NaN,4541344,4541344,2215344,1937360,388640,0,18381623,150417,18231206,NaN,NaN,NaN,NaN,NaN,NaN,NaN
608,131410,er-32571,93532,2016,2012,4,,43160.6242013889,43221.4737962963,43252,0,0,100111,56,43201.4190740741,NaN,NaN,56,43221.4740509259,74,43221.4740509259,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,16,16,2.1,2016,NaN,NaN,NaN,0,1633711,92543,0,1726254,34204,1760458,-627370,NaN,NaN,2387828,2387828,2032663,323767,31398,0,3385407,39553,3345854,NaN,NaN,NaN,NaN,NaN,NaN,NaN
609,131688,er-30272,94019,2016,2013,3,,43174.3915856481,43229.4970138889,43252,0,0,120408,95,43209.6530208333,NaN,NaN,95,43229.497962963,56,43229.497962963,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,22,22,2.1,2016,198710,NaN,NaN,0,31087083,707638,0,31794721,15171932,46966653,10197140,NaN,NaN,36769513,36769513,32207901,3417699,1143913,0,450940051,89273630,361666421,NaN,NaN,NaN,NaN,NaN,NaN,NaN
610,131689,er-30273,94982,2017,2014,3,,43174.3915856481,43199.4946412037,43221,1,0,126696,73,43199.4351273148,NaN,NaN,73,43199.4950694444,56,43199.4950694444,NaN,1,1,1,1,0,NaN,NaN,NaN,86,NaN,NaN,2,2,2.1,2017,28800,NaN,NaN,0,546694,509310,0,1056004,197295,1253299,40615,NaN,NaN,1212684,1212684,943946,106898,161840,0,2763445,51936,2711509,NaN,NaN,NaN,NaN,NaN,NaN,NaN
611,129430,er-32491,91552,2016,2013,3,,43083.7366319444,43139.4719444444,43160,0,0,90276,51,43131.4475231481,NaN,NaN,51,43139.4720138889,74,43139.4720138889,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,107385,NaN,NaN,99759,728790,226161,0,954951,478372,1433323,-262175,NaN,NaN,1695498,1695498,1041499,415051,238948,0,9304409,100645,9203764,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612,129431,er-32497,91553,2016,2012,4,,43083.7366319444,43147.6364236111,43160,0,0,120311,74,43147.4126273148,NaN,NaN,74,43147.6368055556,70,43147.6368055556,NaN,0,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,29,29,2.1,2016,85000,NaN,NaN,0,1497944,0,0,1497944,129376,1627320,27503,NaN,NaN,1599817,1599817,1370504,95340,133973,0,2664956,9784,2655172,NaN,NaN,NaN,NaN,NaN,NaN,NaN
613,130420,er-32154,92542,2017,2014,3,,43140.7124652778,43215.5908101852,43221,0,0,120215,70,43192.4288425926,NaN,NaN,70,43215.5909027778,56,43215.5909027778,NaN,1,1,0,0,0,NaN,NaN,NaN,84,NaN,NaN,6,6,2.1,2017,110747,NaN,NaN,1004708,2928513,276755,0,3205268,135828,3341096,1206178,NaN,NaN,2134918,2134918,1819757,170711,144450,0,3729536,106645,3622891,NaN,NaN,NaN,NaN,NaN,NaN,NaN
614,130422,er-32171,92544,2016,2014,2,,43140.7124652778,43175.5487962963,43191,0,0,117757,70,43161.6599421296,NaN,NaN,70,43175.5491550926,51,43175.5491550926,NaN,1,1,0,1,0,NaN,NaN,NaN,84,NaN,NaN,16,16,2.1,2016,135896,NaN,NaN,0,1595372,1654106,0,3249478,626913,3876391,157892,NaN,NaN,3718499,3718499,3080230,428751,209518,0,11529637,3072962,8456675,NaN,NaN,NaN,NaN,NaN,NaN,NaN
615,131690,er-30274,94538,2016,2013,3,,43174.3915856481,43238.4213773148,43252,0,0,122777,74,43224.5969907407,NaN,NaN,74,43238.4214699074,56,43238.4214699074,NaN,1,1,1,0,2,NaN,NaN,NaN,86,NaN,NaN,22,22,2.1,2016,256899,NaN,NaN,0,46012919,3932,0,46016851,6526113,52542964,6547004,NaN,NaN,45995960,45995960,40918722,3452893,1624345,0,665730908,55541356,610189552,NaN,NaN,NaN,NaN,NaN,NaN,NaN
616,131691,er-30277,94223,2016,2013,3,,43174.3915856481,43234.5993287037,43252,0,0,121808,73,43214.4133333333,NaN,NaN,73,43234.5994907407,74,43234.5994907407,NaN,0,0,0,0,1,NaN,NaN,NaN,86,NaN,NaN,3,3,2.1,2016,150180,NaN,NaN,0,2532798,1282184,238917,3814982,604292,4419274,-279520,NaN,NaN,4698794,4698794,3289812,1076957,332025,0,25307526,2456474,22851052,NaN,NaN,NaN,NaN,NaN,NaN,NaN
617,130733,er-30308,92855,2016,2013,3,,43160.6242013889,43203.4542476852,43221,0,0,121830,74,43200.5902662037,NaN,NaN,74,43203.4545949074,56,43203.4545949074,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,6,6,2.1,2016,82920,NaN,NaN,571197,1977060,210230,133502,2187290,1389962,3577252,124322,NaN,NaN,3452930,3452930,2690764,550878,211288,0,39460779,2387827,37072952,NaN,NaN,NaN,NaN,NaN,NaN,NaN
618,130734,er-30314,92856,2016,2013,3,,43160.6242013889,43203.4566087963,43221,0,0,121832,74,43200.5911226852,NaN,NaN,74,43203.4566666667,56,43203.4566666667,NaN,1,1,1,1,0,NaN,NaN,NaN,85,NaN,NaN,22,22,2.1,2016,284583,NaN,NaN,0,29880515,0,0,29880515,14735058,44615573,3696684,NaN,NaN,40918889,40918889,35331714,4597540,989635,0,492092439,62430041,429662398,NaN,NaN,NaN,NaN,NaN,NaN,NaN
619,131692,er-30279,93858,2016,2013,3,,43174.3915856481,43215.4570717593,43221,0,0,119566,95,43208.5312962963,NaN,NaN,95,43215.4571875,56,43215.4571875,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,6,6,2.1,2016,216347,NaN,NaN,0,4051707,1094450,475727,5146157,2985512,8131669,2912340,NaN,NaN,5219329,5219329,3577382,1095587,546360,0,40442662,408196,40034466,NaN,NaN,NaN,NaN,NaN,NaN,NaN
620,131696,er-30284,94224,2016,2013,3,,43174.3915856481,43238.4076851852,43252,0,0,121814,74,43224.5981018519,NaN,NaN,74,43238.4077777778,56,43238.4077777778,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,2,2,2.1,2016,89271,NaN,NaN,0,2976799,130885,0,3107684,145861,3253545,391915,NaN,NaN,2861630,2861630,2342753,122398,396479,0,3138281,341901,2796380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
621,131054,er-31359,93176,2016,2013,3,,43160.6242013889,43215.4992939815,43221,0,0,120639,56,43201.4046643519,NaN,NaN,56,43215.4993402778,74,43215.4993402778,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,4,4,2.1,2016,166633,NaN,NaN,0,1025895,0,0,1025895,503269,1529164,-953460,NaN,NaN,2482624,2482624,1815757,379520,287347,0,17422249,295050,17127199,NaN,NaN,NaN,NaN,NaN,NaN,NaN
622,131055,er-31363,93177,2017,2014,3,,43160.6242013889,43230.4546527778,43252,0,0,123087,73,43208.4018171296,NaN,NaN,73,43230.4546990741,74,43230.4546990741,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,4,4,2.1,2017,76482,NaN,NaN,161138,1033955,802534,0,1836489,3912,1840401,49257,NaN,NaN,1791144,1791144,1382788,390335,18021,0,777714,439146,338568,NaN,NaN,NaN,NaN,NaN,NaN,NaN
623,131412,er-32574,93534,2016,2013,3,,43160.6242013889,43215.4730787037,43221,0,0,100116,74,43201.4234027778,NaN,NaN,74,43215.4731134259,70,43215.4731134259,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,29,29,2.1,2016,121504,NaN,NaN,0,1440406,311323,0,1751729,53163,1804892,-427339,NaN,NaN,2232231,2232231,1781990,201827,248414,0,2446862,639219,1807643,NaN,NaN,NaN,NaN,NaN,NaN,NaN
624,131416,er-32578,93538,2016,2013,3,,43160.6242013889,43222.6534722222,43252,0,0,100152,56,43203.4188425926,NaN,NaN,56,43222.6535300926,70,43222.6535300926,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,29,29,2.1,2016,104273,NaN,NaN,140750,1342984,0,0,1342984,338008,1680992,-809456,NaN,NaN,2490448,2490448,2106113,162325,222010,0,10752863,625916,10126947,NaN,NaN,NaN,NaN,NaN,NaN,NaN
625,129432,er-32502,91554,2016,2013,3,,43083.7366319444,43139.49,43160,0,0,116101,73,43131.3549652778,NaN,NaN,73,43139.4900810185,74,43139.4900810185,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,104713,NaN,NaN,0,1036534,51584,62165,1088118,346904,1435022,-342401,NaN,NaN,1777423,1777423,1227023,228853,321547,0,10813971,73494,10740477,NaN,NaN,NaN,NaN,NaN,NaN,NaN
626,129435,er-32503,91557,2016,2013,3,,43083.7366319444,43145.6378009259,43160,0,0,119183,56,43145.525625,NaN,NaN,56,43145.6378703704,74,43145.6378703704,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,107871,NaN,NaN,722646,2414501,363192,224923,2777693,275307,3053000,682401,NaN,NaN,2370599,2370599,1792775,363143,214681,0,5731540,378563,5352977,NaN,NaN,NaN,NaN,NaN,NaN,NaN
627,130043,er-30844,92165,2016,2013,3,,43140.7124652778,43168.4276388889,43191,0,0,119269,73,43161.4599652778,NaN,NaN,73,43166.4780208333,70,43166.4780208333,NaN,1,1,1,1,2,NaN,NaN,NaN,84,NaN,NaN,29,29,2.1,2016,361157,NaN,NaN,17500,4130496,3155,0,4133651,374396,4508047,1027248,NaN,NaN,3480799,3480799,2809931,314574,356294,0,19162593,358358,18804235,NaN,NaN,NaN,NaN,NaN,NaN,NaN
628,130051,er-30851,92173,2016,2012,4,,43140.7124652778,43173.5476041667,43191,0,0,117427,70,43161.4085763889,NaN,NaN,70,43173.5477083333,51,43173.5477083333,NaN,1,1,0,0,0,NaN,NaN,NaN,84,NaN,NaN,16,16,2.1,2016,203051,NaN,NaN,517000,1526876,484403,0,2011279,838465,2849744,-270667,NaN,NaN,3120411,3120411,2773514,197297,149600,63973,16685886,407058,16278828,NaN,NaN,NaN,NaN,NaN,NaN,NaN
629,130736,er-30318,92858,2016,2012,4,,43160.6242013889,43202.5962731481,43221,0,0,121835,74,43200.5941203704,NaN,NaN,74,43202.5966087963,56,43202.5966087963,NaN,1,1,0,0,1,NaN,NaN,NaN,85,NaN,NaN,2,2,2.1,2016,101892,NaN,NaN,0,2975980,1378260,3360,4354240,20393,4374633,763047,NaN,NaN,3611586,3611586,2878674,384034,348878,0,6872344,167895,6704449,NaN,NaN,NaN,NaN,NaN,NaN,NaN
630,130737,er-30324,92859,2016,2013,3,,43160.6242013889,43202.598125,43221,0,0,119580,73,43200.3961689815,NaN,NaN,73,43202.5983449074,56,43202.5983564815,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,2,2,2.1,2016,71192,NaN,NaN,0,369224,2077121,0,2446345,227370,2673715,521,NaN,NaN,2673194,2673194,2219037,315684,138473,0,3910710,249941,3660769,NaN,NaN,NaN,NaN,NaN,NaN,NaN
631,131417,er-32581,93539,2016,2013,3,,43160.6242013889,43214.4965740741,43221,0,0,100162,74,43201.4170023148,NaN,NaN,74,43214.4967592593,70,43214.4967592593,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,29,29,2.1,2016,103846,NaN,NaN,191995,1521008,311852,0,1832860,1755,1834615,51069,NaN,NaN,1783546,1783546,1309227,313039,161280,0,649507,145574,503933,NaN,NaN,NaN,NaN,NaN,NaN,NaN
632,131426,er-32616,93548,2017,2014,3,,43160.6242013889,43223.4775231481,43252,0,0,123448,56,43208.4431944444,NaN,NaN,56,43223.4775810185,70,43223.4775810185,NaN,1,1,0,1,0,NaN,NaN,NaN,85,NaN,NaN,29,29,2.1,2017,171500,NaN,NaN,341398,9052436,0,0,9052436,135310,9187746,12059,NaN,NaN,9175687,9175687,7543894,996590,635203,0,8731181,413050,8318131,NaN,NaN,NaN,NaN,NaN,NaN,NaN
633,130425,er-32196,92547,2016,2013,3,,43140.7124652778,43186.6346643519,43191,0,0,122359,56,43182.4874189815,NaN,NaN,56,43186.6347685185,70,43186.6347685185,NaN,1,1,0,0,0,NaN,NaN,NaN,84,NaN,NaN,29,29,2.1,2016,103299,NaN,NaN,1344221,2247008,0,0,2247008,-20239,2226769,48676,NaN,NaN,2178093,2178093,2009006,102126,66961,0,1701221,50376,1650845,NaN,NaN,NaN,NaN,NaN,NaN,NaN
634,130427,er-32203,92549,2016,2013,3,,43140.7124652778,43178.5006134259,43191,0,0,120228,74,43175.6359259259,NaN,NaN,74,43178.5006712963,70,43178.5006712963,NaN,0,0,0,0,0,NaN,NaN,NaN,84,NaN,NaN,29,29,2.1,2016,105197,NaN,NaN,1403479,2369441,140381,0,2509822,-9545,2500277,40746,NaN,NaN,2459531,2459531,2120147,266078,73306,0,2982277,123426,2858851,NaN,NaN,NaN,NaN,NaN,NaN,NaN
635,129436,er-32504,91558,2016,2013,3,,43083.7366319444,43143.5122800926,43160,0,0,117806,11,43137.4302662037,NaN,NaN,11,43143.5125578704,74,43143.5125578704,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,94000,NaN,NaN,0,1256919,120068,427872,1376987,207,1377194,-215192,NaN,NaN,1592386,1592386,1062560,322584,207242,0,5868503,3273821,2594682,NaN,NaN,NaN,NaN,NaN,NaN,NaN
636,129437,er-32509,91559,2017,2014,3,,43083.7366319444,43152.5188310185,43160,0,0,120315,85,43152.4063310185,NaN,NaN,85,43152.5188657407,74,43152.5188657407,NaN,1,1,1,1,0,NaN,NaN,NaN,83,NaN,NaN,4,4,2.1,2017,66000,NaN,NaN,39180,707111,435580,0,1142691,6935,1149626,-13685,NaN,NaN,1163311,1163311,941216,169832,52263,0,1854225,27658,1826567,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637,131703,er-30289,94229,2017,2014,3,,43174.3915856481,43264.5142476852,43282,0,0,121821,96,43235.6254282407,NaN,NaN,96,43264.5168402778,56,43264.5168402778,NaN,1,1,0,1,0,NaN,NaN,NaN,86,NaN,NaN,6,6,2.1,2017,356225,NaN,NaN,0,33905759,15027422,0,48933181,1864306,50797487,31979707,NaN,NaN,18817780,18817780,16009315,1330865,1477600,0,113478278,27561632,85916646,NaN,NaN,NaN,NaN,NaN,NaN,NaN
638,131710,er-30297,94024,2016,2012,4,,43174.3915856481,43230.5168402778,43252,0,0,120418,70,43213.4231018519,NaN,NaN,70,43230.5168981481,74,43230.5168981481,NaN,1,1,1,1,0,NaN,NaN,NaN,86,NaN,NaN,4,4,2.1,2016,229134,NaN,NaN,85000,7217478,1119193,0,8336671,3700616,12037287,5075904,NaN,NaN,6961383,6961383,5137689,734608,1089086,0,26214046,411663,25802383,NaN,NaN,NaN,NaN,NaN,NaN,NaN
639,130745,er-30356,92867,2016,2013,3,,43160.6242013889,43196.6423032407,43221,0,0,118487,11,43194.5264351852,NaN,NaN,11,43196.6424305556,56,43196.6424305556,NaN,1,1,1,1,0,NaN,NaN,NaN,85,NaN,NaN,22,22,2.1,2016,291515,NaN,NaN,0,39319169,0,0,39319169,33302034,72621203,6164625,NaN,NaN,66456578,66456578,60725330,4168621,1562627,0,690227097,20550267,669676830,NaN,NaN,NaN,NaN,NaN,NaN,NaN
640,130747,er-30361,92869,2016,2013,3,,43160.6242013889,43196.627650463,43221,0,0,118489,11,43194.5099884259,NaN,NaN,11,43196.6278009259,56,43196.6278009259,NaN,1,1,1,1,1,NaN,NaN,NaN,85,NaN,NaN,2,2,2.1,2016,179082,NaN,NaN,0,4345835,862051,0,5207886,274492,5482378,-58411,NaN,NaN,5540789,5540789,4301755,487254,751780,0,17174688,433201,16741487,NaN,NaN,NaN,NaN,NaN,NaN,NaN
641,131056,er-31371,93178,2016,2013,3,,43160.6242013889,43199.6846412037,43221,0,0,118823,85,43194.5113657407,NaN,NaN,85,43199.6869328704,56,43199.6869328704,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,6,6,2.1,2016,145577,NaN,NaN,633177,2783322,0,0,2783322,2358229,5141551,902448,NaN,NaN,4239103,4239103,1991633,1820485,426985,0,69257622,21309580,47948042,NaN,NaN,NaN,NaN,NaN,NaN,NaN
642,131057,er-31372,93179,2017,2014,3,,43160.6242013889,43224.6191898148,43252,0,0,123091,73,43208.4027662037,NaN,NaN,73,43224.6194791667,70,43224.6194791667,NaN,1,1,1,1,0,NaN,NaN,NaN,85,NaN,NaN,29,29,2.1,2017,104448,NaN,NaN,473891,4516501,417875,0,4934376,47987,4982363,538162,NaN,NaN,4444201,4444201,3714588,506638,222975,0,6046337,1160110,4886227,NaN,NaN,NaN,NaN,NaN,NaN,NaN
643,130052,er-30853,92174,2016,2012,4,,43140.7124652778,43165.5202314815,43191,0,0,115845,74,43158.6212384259,NaN,NaN,74,43165.5202662037,70,43165.5202662037,NaN,1,1,0,0,0,NaN,NaN,NaN,84,NaN,NaN,29,29,2.1,2016,61154,NaN,NaN,0,117517,0,0,117517,-3133,114384,-303547,NaN,NaN,417931,417931,403918,10936,3077,0,121704,3210,118494,NaN,NaN,NaN,NaN,NaN,NaN,NaN
644,130055,er-30869,92177,2016,2013,3,,43140.7124652778,43167.4993518519,43191,0,0,114793,73,43154.6068518519,NaN,NaN,73,43167.4995138889,51,43167.4995138889,NaN,1,1,0,0,1,NaN,NaN,NaN,84,NaN,NaN,16,16,2.1,2016,47300,NaN,NaN,0,1147811,416789,0,1564600,74762,1639362,304343,NaN,NaN,1335019,1335019,1259820,69631,5568,0,4536410,84065,4452345,NaN,NaN,NaN,NaN,NaN,NaN,NaN
645,131434,er-32628,93556,2016,2013,3,,43160.6242013889,43209.4656712963,43221,0,0,122617,70,43202.4336226852,NaN,NaN,70,43209.4660069444,56,43209.4660069444,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,6,6,2.1,2016,0,NaN,NaN,0,1973294,47649,0,2020943,282607,2303550,-1137581,NaN,NaN,3441131,3441131,2803779,151758,485594,0,11388722,100135,11288587,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646,131435,er-32632,93557,2016,2013,3,,43160.6242013889,43222.461724537,43252,0,0,125220,73,43214.3953356482,NaN,NaN,73,43222.4619444444,56,43222.4619444444,NaN,1,1,1,1,1,NaN,NaN,NaN,85,NaN,NaN,2,2,2.1,2016,NaN,NaN,NaN,104957,1502377,172685,0,1675062,341112,2016174,507117,NaN,NaN,1509057,1509057,1138277,102250,268530,0,4514359,29306,4485053,NaN,NaN,NaN,NaN,NaN,NaN,NaN
647,129438,er-32511,91560,2016,2013,3,,43083.7366319444,43139.4796759259,43160,0,0,92167,51,43131.4498032407,NaN,NaN,51,43139.4797453704,74,43139.4797453704,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,4,4,2.1,2016,95402,NaN,NaN,156574,3235888,1955317,0,5191205,477944,5669149,149642,NaN,NaN,5519507,5519507,3983920,1298023,237564,0,2343964,672137,1671827,NaN,NaN,NaN,NaN,NaN,NaN,NaN
648,129439,er-32521,91561,2016,2013,3,,43083.7366319444,43126.6118055556,43132,0,0,115563,58,43126.5122569444,NaN,NaN,58,43126.6119560185,51,43126.6119560185,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,16,16,2.1,2016,85000,NaN,NaN,0,482191,404910,0,887101,26,887127,-195097,NaN,NaN,1082224,1082224,916826,64128,101270,0,1047851,1117836,-69985,NaN,NaN,NaN,NaN,NaN,NaN,NaN
649,131711,er-30299,94025,2017,2014,3,,43174.3915856481,43264.4962268519,43282,0,0,120419,96,43234.5865277778,NaN,NaN,96,43264.4963657407,56,43264.4963657407,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,22,22,2.1,2017,207006,NaN,NaN,0,23394810,0,0,23394810,4352546,27747356,10524343,NaN,NaN,17223013,17223013,15459749,934212,829052,0,224930389,18707653,206222736,NaN,NaN,NaN,NaN,NaN,NaN,NaN
650,131713,er-30303,93697,2016,2013,3.5,,43174.3915856481,43231.5039814815,43252,0,0,113180,73,43221.3966550926,NaN,NaN,73,43231.5043634259,56,43231.5043634259,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,2,2,2.1,2016,141854,NaN,NaN,0,4000418,1781455,0,5781873,187709,5969582,47740,NaN,NaN,5921842,5921842,4988703,395597,537542,0,22397247,511839,21885408,NaN,NaN,NaN,NaN,NaN,NaN,NaN
651,131440,er-32644,93562,2016,2013,3,,43160.6242013889,43223.4786574074,43252,0,0,123580,70,43203.4212268519,NaN,NaN,70,43223.4787152778,74,43223.4787152778,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,4,4,2.1,2016,123974,NaN,NaN,452018,5246410,99827,0,5346237,218376,5564613,3192208,NaN,NaN,2372405,2372405,1699718,328906,343781,0,7694594,1852437,5842157,NaN,NaN,NaN,NaN,NaN,NaN,NaN
652,131441,er-32647,93563,2016,2013,3,,43160.6242013889,43223.5044444444,43252,0,0,125081,70,43203.4188425926,NaN,NaN,70,43223.5044907407,74,43223.5044907407,NaN,1,1,0,0,0,NaN,NaN,NaN,85,NaN,NaN,16,16,2.1,2016,60715,NaN,NaN,229046,2759178,27222,218310,2786400,81011,2867411,1403415,NaN,NaN,1463996,1463996,1302918,79548,81530,0,3119693,161537,2958156,NaN,NaN,NaN,NaN,NaN,NaN,NaN
653,131716,er-30313,94234,2016,2014,2,,43174.3915856481,43231.5197337963,43252,0,0,121831,70,43214.4148148148,NaN,NaN,70,43231.5198958333,74,43231.5198958333,NaN,1,1,1,0,0,NaN,NaN,NaN,86,NaN,NaN,3,3,2.1,2016,141220,NaN,NaN,230861,1984503,568143,349339,2552646,718469,3271115,-412089,NaN,NaN,3683204,3683204,2769808,382663,530733,0,32714353,299241,32415112,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654,131717,er-30315,94235,2016,2013,3,,43174.3915856481,43234.6021064815,43252,0,0,121833,70,43214.4172569444,NaN,NaN,70,43234.6021875,74,43234.6021875,NaN,1,1,0,0,1,NaN,NaN,NaN,86,NaN,NaN,4,4,2.1,2016,580300,NaN,NaN,860631,13740925,24739914,0,38480839,1181799,39662638,2731329,NaN,NaN,36931309,36931309,29746951,4015309,3169049,0,47936411,3789762,44146649,NaN,NaN,NaN,NaN,NaN,NaN,NaN
