ids,RatingID,erkey,AccountabilityID,RatingYear,BaseYear,RatingInterval,CN_Priority,Creation_Date,date_calculated,publish_date,exclude,ExcludeFromLists,previousratingid,DataEntryAnalyst,Rpt_Comp_Date,Rpt_Comp_Emp,Reader2_Date,EmployeeID,Rpt_Ap_Date,Rpt_Ap_Emp,Rpt_Ver_Date,Incomplete,BoardList_Status,StaffList_Status,AuditedFinancial_status,Form990_status,Privacy_Status,StatusID,DonorAdvisoryDate,DonorAdvisoryText,IRSControlID,ResultsID,DonorAdvisoryCategoryID,RatingTableID,CauseID,CNVersion,Tax_Year,CEO_Salary,Direct_Support,Indirect_Support,Govt_Grants,Total_Contributions,ProgSvcRev,MemDues,PrimaryRev,Other_Revenue,Total_Revenue,Excess_Deficit,Int_Expense,Depreciation,Total_Expenses,Total_Func_Exp,Program_Expenses,Administration_Expenses,Fundraising_Expenses,Pymt_Affiliates,Total_Assets,Total_Liabilities,Total_Net_Assets,Assets_45,Assets_46,Assets_47c,Assets_48c,Assets_49,Assets_54,Liability_60
588,91446,er-31437,53612,2013,2009,4,0,42039.643912037,42178.6713888889,42217,0,0,80756,70,42178.6716319444,NaN,NaN,70,42209.4444328704,56,42209.4444328704,NaN,0,1,0,0,0,NaN,NaN,NaN,48,NaN,NaN,29,29,2,2013,0,NaN,NaN,0,5132040,3405079,0,8537119,220433,8757552,2056735,NaN,NaN,6700817,6700817,5906053,575534,219230,0,21560018,5231343,16328675,NaN,NaN,NaN,NaN,NaN,NaN,NaN
589,92341,er-30955,54507,2014,2011,3,0,42090.5422800926,42240.5218171296,42248,0,0,79437,70,42200.6238425926,NaN,NaN,70,42240.5226851852,48,42240.5226851852,NaN,1,1,1,1,1,NaN,NaN,NaN,49,NaN,NaN,4,4,2,2014,200417,NaN,NaN,227992,3394800,1153986,0,4548786,46386,4595172,494372,NaN,NaN,4100800,4100800,3497149,407519,196132,0,2871165,582943,2288222,NaN,NaN,NaN,NaN,NaN,NaN,NaN
590,92345,er-31041,54511,2014,2011,3,0,42090.5422800926,42268.5154050926,42278,0,0,83058,70,42202.4492824074,NaN,NaN,70,42268.5155324074,58,42268.5155324074,NaN,1,1,0,0,1,NaN,NaN,NaN,49,NaN,NaN,29,29,2,2014,88138,NaN,NaN,4734722,9008895,1612933,0,10621828,721145,11342973,1465181,NaN,NaN,9877792,9877792,7884330,1422941,570521,0,15319568,500832,14818736,NaN,NaN,NaN,NaN,NaN,NaN,NaN
591,92063,er-32334,54229,2013,2010,3,0,42039.643912037,42213.6738194444,42217,0,0,87039,67,42184.4197569444,NaN,NaN,67,42209.4344907407,56,42209.4344907407,NaN,0,0,0,0,0,NaN,NaN,NaN,48,NaN,NaN,29,29,2,2013,90000,NaN,NaN,0,2217032,453456,0,2670488,10611,2681099,126761,NaN,NaN,2554338,2554338,2267511,191404,95423,0,1089625,150000,939625,NaN,NaN,NaN,NaN,NaN,NaN,NaN
592,92069,er-32344,54235,2014,2011,3,0,42039.643912037,42262.6624652778,42278,0,0,87079,70,42200.6056018519,NaN,NaN,70,42262.6625925926,58,42262.6625925926,NaN,1,1,0,0,0,NaN,NaN,NaN,48,NaN,NaN,29,29,2,2014,65008,NaN,NaN,0,531641,755089,0,1286730,563084,1849814,54542,NaN,NaN,1795272,1795272,1527233,179713,88326,0,9132759,53357,9079402,NaN,NaN,NaN,NaN,NaN,NaN,NaN
593,90253,er-32481,52417,2015,2012,3,0,42010.4522337963,42929.6124305556,42948,0,0,NaN,67,42927.6267476852,NaN,NaN,67,42929.6125578704,74,42929.6125578704,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,2.1,2015,207000,NaN,NaN,50000,2816841,1592350,457148,4409191,207968,4617159,-143830,NaN,NaN,4760989,4760989,3425011,483414,852564,0,5461611,822959,4638652,NaN,NaN,NaN,NaN,NaN,NaN,NaN
594,90254,er-32482,52418,2014,2011,3,0,42010.4522337963,42419.4805787037,42430,0,0,NaN,NaN,42410.6059953704,NaN,NaN,69,42419.4823148148,48,42419.4823148148,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,2,2014,92000,NaN,NaN,60750,1323565,528078,164414,1851643,-6518,1845125,418588,NaN,NaN,1426537,1426537,486549,882806,57182,0,1884792,80976,1803816,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595,92352,er-31135,54518,2014,2011,3,0,42090.5422800926,42240.5414467593,42248,0,0,81721,69,42201.5990972222,NaN,NaN,69,42240.5415162037,48,42240.5415162037,NaN,1,1,1,1,0,NaN,NaN,NaN,49,NaN,NaN,4,4,2,2014,NaN,NaN,NaN,23267,1510045,1310072,0,2820117,465259,3285376,-500748,NaN,NaN,3786124,3786124,3191075,410361,184688,0,4723713,1195413,3528300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
596,92353,er-31138,54519,2014,2011,3,0,42090.5422800926,42229.5398148148,42248,0,0,92254,69,42205.3828240741,NaN,NaN,69,42228.5316203704,58,42228.5316203704,NaN,1,1,1,1,1,NaN,NaN,NaN,49,NaN,NaN,29,29,2,2014,73368,NaN,NaN,0,493982,0,0,493982,88741,582723,-111074,NaN,NaN,693797,693797,493483,104906,95408,0,667616,304760,362856,NaN,NaN,NaN,NaN,NaN,NaN,NaN
597,91738,er-31790,53904,2013,2010,3,0,42039.643912037,42180.4715162037,42186,0,0,82478,69,42180.3798842593,NaN,NaN,69,42180.4715972222,48,42180.4715972222,NaN,0,1,0,0,0,NaN,NaN,NaN,48,NaN,NaN,3,NaN,2,2013,70000,NaN,NaN,0,2687691,634510,177044,3322201,10588,3332789,1403416,NaN,NaN,1929373,1929373,1429529,433070,66774,0,5843998,541309,5302689,NaN,NaN,NaN,NaN,NaN,NaN,NaN
598,91739,er-31792,53905,2013,2010,3,1,42039.643912037,42041.6146643519,42064,0,0,82229,58,42040.6091203704,NaN,NaN,58,42041.6151041667,56,42041.6151041667,NaN,1,1,0,1,1,NaN,NaN,NaN,48,3545,NaN,2,2,2,2013,60000,NaN,NaN,0,413985,126696,1810,540681,201014,741695,-132348,NaN,NaN,874043,874043,748251,78892,46900,0,5489421,275842,5213579,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599,92129,er-30901,54295,2014,2011,3,0,41887.6025347222,42060.5132291667,42064,0,0,86172,NaN,42060.4489583333,NaN,NaN,56,42060.5135532407,51,42060.5135532407,NaN,1,1,0,0,1,NaN,NaN,NaN,NaN,3797,NaN,16,16,2,2014,96593,NaN,NaN,638106,1166965,604457,0,1771422,645,1772067,112781,NaN,NaN,1659286,1659286,1333358,242146,83782,0,264749,329728,-64979,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600,92131,er-30079,54297,2014,2012,2,0,41887.6025347222,42060.4689930556,42064,0,0,86255,NaN,42060.4606828704,NaN,NaN,44,42060.4690972222,48,42060.4690972222,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,3798,NaN,4,4,2,2014,387958,NaN,NaN,142500,36379832,9796939,0,46176771,1205917,47382688,14539450,NaN,NaN,32843238,32843238,26263645,4591299,1988294,0,80987788,16989529,63998259,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601,90947,er-30764,53113,2013,2010,3,0,42039.643912037,42200.6088657407,42217,0,0,80611,67,42177.4265277778,NaN,NaN,67,42200.608900463,48,42200.608900463,NaN,0,0,0,0,0,NaN,NaN,NaN,48,NaN,NaN,3,3,2,2013,119585,NaN,NaN,0,681858,585063,59866,1266921,-1834551,-567630,-2117595,NaN,NaN,1549965,1549965,926483,378731,244751,0,11711396,1151273,10560123,NaN,NaN,NaN,NaN,NaN,NaN,NaN
602,90967,er-30792,53133,2013,2009,4,0,42039.643912037,42116.4112962963,42125,0,0,82352,45,42116.3795601852,NaN,NaN,45,42116.4117939815,56,42116.4117939815,NaN,1,1,1,0,1,NaN,NaN,NaN,48,NaN,NaN,6,NaN,2,2013,131501,NaN,NaN,0,4549958,435952,164149,4985910,292129,5278039,1425348,NaN,NaN,3852691,3852691,2928490,514530,409671,0,28703241,1199455,27503786,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603,91447,er-31438,53613,2013,2010,3,0,42039.643912037,42075.6227199074,42095,0,0,81475,44,42075.4795949074,NaN,NaN,44,42075.6230787037,51,42075.6230787037,NaN,1,1,0,1,1,NaN,NaN,NaN,48,4072,NaN,16,NaN,2,2013,32043,NaN,NaN,23042,2104444,0,0,2104444,828489,2932933,429676,NaN,NaN,2503257,2503257,2037965,204708,260584,0,3001904,228997,2772907,NaN,NaN,NaN,NaN,NaN,NaN,NaN
604,91448,er-31439,53614,2014,2011,3,0,42039.643912037,42191.3940277778,42248,0,0,79376,70,42191.3941782407,NaN,NaN,70,42219.5161689815,56,42219.5161689815,NaN,1,1,0,0,0,NaN,NaN,NaN,48,NaN,NaN,16,16,2,2014,96000,NaN,NaN,452323,2186864,138884,0,2325748,52793,2378541,49025,NaN,NaN,2329516,2329516,1737804,424622,167090,0,2409179,95745,2313434,NaN,NaN,NaN,NaN,NaN,NaN,NaN
605,90724,er-30429,52890,2013,2010,3,0,42039.643912037,42178.60875,42186,0,0,80862,70,42174.426712963,NaN,NaN,70,42178.6087731481,48,42178.6087731481,NaN,1,1,1,1,1,NaN,NaN,NaN,48,NaN,NaN,22,22,2,2013,225600,NaN,NaN,0,11883193,1152425,0,13035618,9576077,22611695,7160024,NaN,NaN,15451671,15451671,14720142,493961,237568,10208,200391549,14423164,185968385,NaN,NaN,NaN,NaN,NaN,NaN,NaN
606,90726,er-30432,52892,2013,2010,3,0,42039.643912037,42200.4585300926,42217,0,0,81610,67,42178.4497800926,NaN,NaN,67,42200.4586226852,56,42200.4586226852,NaN,1,1,0,1,0,NaN,NaN,NaN,48,NaN,NaN,16,16,2,2013,370397,NaN,NaN,0,12842469,3235154,0,16077623,55894053,71971676,57074343,NaN,NaN,14897333,14897333,13304602,860952,731779,76374,136970425,3234426,133735999,NaN,NaN,NaN,NaN,NaN,NaN,NaN
607,92354,er-31147,54520,2014,2011,3,0,42090.5422800926,42241.4444444444,42248,0,0,83485,70,42202.4586111111,NaN,NaN,70,42241.4445023148,48,42241.4445023148,NaN,1,1,0,1,0,NaN,NaN,NaN,49,NaN,NaN,4,4,2,2014,184192,NaN,NaN,332982,1910848,1432748,0,3343596,32534,3376130,-4457,NaN,NaN,3380587,3380587,2758109,187225,435253,0,11070583,1874958,9195625,NaN,NaN,NaN,NaN,NaN,NaN,NaN
608,92362,er-31250,54528,2014,2011,3,0,42090.5422800926,42241.4116666667,42248,0,0,82411,69,42201.6676273148,NaN,NaN,69,42241.4121527778,48,42241.4121527778,NaN,1,1,1,1,0,NaN,NaN,NaN,49,NaN,NaN,3,3,2,2014,NaN,NaN,NaN,0,2045559,11273,0,2056832,1571508,3628340,819655,NaN,NaN,2808685,2808685,2032100,418825,357760,0,20099780,584356,19515424,NaN,NaN,NaN,NaN,NaN,NaN,NaN
609,91743,er-31798,53909,2014,2011,3,0,42039.643912037,42065.6022337963,42095,0,0,82231,45,42053.4175347222,NaN,NaN,45,42065.6031365741,58,42065.6031365741,NaN,1,1,1,1,1,NaN,NaN,NaN,48,3697,NaN,29,29,2,2014,38697,NaN,NaN,419855,2630020,1607198,0,4237218,79830,4317048,751189,NaN,NaN,3565859,3565859,3068066,242590,255203,0,2136445,757496,1378949,NaN,NaN,NaN,NaN,NaN,NaN,NaN
610,91755,er-31816,53921,2013,2010,3,0,42039.643912037,42205.462662037,42217,0,0,82715,69,42180.4028125,NaN,NaN,69,42205.4627314815,56,42205.4627314815,NaN,0,1,0,0,0,NaN,NaN,NaN,48,NaN,NaN,16,16,2,2013,131909,NaN,NaN,0,1133761,862072,0,1995833,1163412,3159245,238600,NaN,NaN,2920645,2920645,2318994,426261,175390,24993,8651275,1239058,7412217,NaN,NaN,NaN,NaN,NaN,NaN,NaN
611,92144,er-32503,54310,2014,2011,3,0,42066.6232638889,42713.5332060185,42725,0,0,NaN,74,42562.5472453704,NaN,NaN,74,42713.5332523148,73,42713.5332523148,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3,3,2.1,2014,103121,NaN,NaN,698690,3522938,405847,225807,3928785,251972,4180757,1860000,NaN,NaN,2320757,2320757,1808656,327424,184677,0,5202798,167767,5035031,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612,92145,er-32504,54311,2014,2011,3,0,42066.6232638889,42717.6056597222,42725,0,0,NaN,74,42562.5654282407,NaN,NaN,74,42717.6057060185,70,42717.6057060185,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3,3,2.1,2014,91237,NaN,NaN,0,1507806,76294,375864,1584100,94,1584194,-124576,NaN,NaN,1708770,1708770,1227173,286560,195037,0,6181961,3169124,3012837,NaN,NaN,NaN,NaN,NaN,NaN,NaN
613,91449,er-31440,53615,2014,2011,3,0,42039.643912037,42257.4823263889,42278,0,0,82675,70,42198.4626736111,NaN,NaN,70,42257.4824305556,58,42257.4824305556,NaN,1,1,1,1,0,NaN,NaN,NaN,48,NaN,NaN,29,29,2,2014,95646,NaN,NaN,0,10221402,968059,0,11189461,340801,11530262,7481345,NaN,NaN,4048917,4048917,3209373,590119,249425,0,19381944,672443,18709501,NaN,NaN,NaN,NaN,NaN,NaN,NaN
614,91450,er-31442,53616,2014,2011,3,0,42039.643912037,42240.4082638889,42248,0,0,84293,69,42200.4279861111,NaN,NaN,69,42240.4083333333,48,42240.4083333333,NaN,1,1,1,1,0,NaN,NaN,NaN,48,NaN,NaN,4,NaN,2,2014,171619,NaN,NaN,51817,6509574,1888046,0,8397620,97608,8495228,614533,NaN,NaN,7880695,7880695,6601867,738177,540651,0,18252782,1187712,17065070,NaN,NaN,NaN,NaN,NaN,NaN,NaN
615,90968,er-30793,53134,2013,2010,3,0,42039.643912037,42177.4707175926,42186,0,0,80928,67,42177.4328703704,NaN,NaN,67,42177.4707638889,48,42177.4707638889,NaN,1,1,0,0,0,NaN,NaN,NaN,48,NaN,NaN,3,3,2,2013,125000,NaN,NaN,0,1824095,32173,82695,1856268,563550,2419818,-1347126,NaN,NaN,3766944,3766944,2780485,573430,413029,0,41357216,767558,40589658,NaN,NaN,NaN,NaN,NaN,NaN,NaN
616,90973,er-30797,53139,2013,2010,3,0,42039.643912037,42179.4923263889,42186,0,0,81660,70,42178.516099537,NaN,NaN,70,42179.4933796296,56,42179.4933796296,NaN,1,1,0,0,0,NaN,NaN,NaN,48,NaN,NaN,2,NaN,2,2013,75005,NaN,NaN,0,304070,217115,0,521185,390192,911377,-232565,NaN,NaN,1143942,1143942,842720,159905,141317,0,4052592,74334,3978258,NaN,NaN,NaN,NaN,NaN,NaN,NaN
617,92364,er-31265,54530,2014,2011,3,0,42090.5422800926,42265.5361111111,42278,0,0,83299,70,42202.4761921296,NaN,NaN,70,42265.5362152778,58,42265.5362152778,NaN,1,0,0,0,0,NaN,NaN,NaN,49,NaN,NaN,29,29,2,2014,167396,NaN,NaN,3191744,6137732,264194,0,6401926,1643442,8045368,1079118,NaN,NaN,6966250,6966250,6039012,511610,415628,0,16696638,349934,16346704,NaN,NaN,NaN,NaN,NaN,NaN,NaN
618,92366,er-31280,54532,2014,2011,3,0,42090.5422800926,42241.415625,42248,0,0,82150,69,42201.6731597222,NaN,NaN,69,42241.4159143519,48,42241.4159143519,NaN,1,1,0,0,0,NaN,NaN,NaN,49,NaN,NaN,4,4,2,2014,49442,NaN,NaN,218749,821667,2812319,0,3633986,85865,3719851,72465,NaN,NaN,3647386,3647386,3071047,438210,138129,0,2095358,1720782,374576,NaN,NaN,NaN,NaN,NaN,NaN,NaN
619,90256,er-32483,52420,2014,2011,3,0,42010.4522337963,42422.5221180556,42430,0,0,NaN,67,42243.6506944444,NaN,NaN,67,42422.5231828704,56,42422.5231828704,NaN,1,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3,3,2,2014,99114,NaN,NaN,0,1174754,512319,799066,1687073,1151126,2838199,654790,NaN,NaN,2183409,2183409,1876460,233839,73110,0,5350013,669797,4680216,NaN,NaN,NaN,NaN,NaN,NaN,NaN
620,90257,er-32484,52421,2014,2011,3,0,42010.4522337963,42454.591400463,42461,0,0,NaN,73,42450.4279976852,NaN,NaN,73,42454.5915162037,58,42454.5915162037,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3,3,2,2014,102791,NaN,NaN,114573,1170824,154011,108428,1324835,429265,1754100,560733,NaN,NaN,1193367,1193367,1025708,99346,68313,0,6686426,1292029,5394397,NaN,NaN,NaN,NaN,NaN,NaN,NaN
621,91763,er-31828,53929,2013,2010,3,0,42039.643912037,42202.5526041667,42217,0,0,81143,70,42179.4683796296,NaN,NaN,70,42202.5400115741,56,42202.5400115741,NaN,1,1,0,0,0,NaN,NaN,NaN,48,NaN,NaN,6,6,2,2013,0,NaN,NaN,81472,437518,180632,0,618150,247068,865218,-262727,NaN,NaN,1127945,1127945,926000,87865,114080,0,5857653,42408,5815245,NaN,NaN,NaN,NaN,NaN,NaN,NaN
622,91766,er-31833,53932,2014,2011,3,0,42039.643912037,42227.4665740741,42248,0,0,81144,70,42198.4814583333,NaN,NaN,70,42227.4781134259,56,42227.4781134259,NaN,1,1,0,0,0,NaN,NaN,NaN,48,NaN,NaN,16,16,2,2014,116187,NaN,NaN,73575,942869,142592,0,1085461,426277,1511738,-359103,NaN,NaN,1870841,1870841,1426884,240669,203288,0,19258928,55776,19203152,NaN,NaN,NaN,NaN,NaN,NaN,NaN
623,92673,er-30756,54839,2014,2011,3,0,42093.6624768519,42212.4820833333,42278,0,0,84393,70,42212.4824189815,NaN,NaN,70,42248.6988773148,56,42248.6988773148,NaN,1,1,0,0,0,NaN,NaN,NaN,50,NaN,NaN,2,2,2,2014,NaN,NaN,NaN,372000,1077826,228909,0,1306735,6597,1313332,46379,NaN,NaN,1266953,1266953,941517,295307,30129,0,764325,161622,602703,NaN,NaN,NaN,NaN,NaN,NaN,NaN
624,92674,er-30766,54840,2014,2011,3,1,42093.6624768519,42121.6907291667,42125,0,0,84712,11,42096.6632523148,NaN,NaN,11,42102.3896180556,56,42102.3896180556,NaN,1,1,1,1,1,NaN,NaN,NaN,50,4478,NaN,2,2,2,2014,62115,NaN,NaN,0,1721290,4186297,0,5907587,584763,6492350,373826,NaN,NaN,6118524,6118524,5393554,342285,382685,0,2447235,567905,1879330,NaN,NaN,NaN,NaN,NaN,NaN,NaN
625,92149,er-32505,54315,2015,2012,3,0,42066.6232638889,42713.6627199074,42725,0,0,NaN,74,42563.6944560185,NaN,NaN,74,42713.6627777778,56,42713.6627777778,NaN,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,2.1,2015,268668,NaN,NaN,187972,8316822,2193067,7157560,10509889,1294496,11804385,-1683428,NaN,NaN,13487813,13487813,11425648,1754134,308031,0,20591142,15170031,5421111,NaN,NaN,NaN,NaN,NaN,NaN,NaN
626,92151,er-32506,54317,2013,2010,3,0,42066.6232638889,42418.483275463,42430,0,0,NaN,NaN,42408.4735300926,NaN,NaN,69,42418.4834490741,58,42418.4834490741,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2,2013,329150,NaN,NaN,0,9681867,0,0,9681867,13026,9694893,796725,NaN,NaN,8898168,8898168,8243271,302324,352573,0,2437175,317662,2119513,NaN,NaN,NaN,NaN,NaN,NaN,NaN
627,90259,er-32485,52423,2015,2012,3,0,42010.4522337963,42717.4872222222,42725,0,0,NaN,74,42710.6472800926,NaN,NaN,74,42717.4877314815,56,42717.4877314815,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,2.1,2015,84875,NaN,NaN,174998,1086174,550945,0,1637119,46873,1683992,96544,NaN,NaN,1587448,1587448,1361077,73519,152852,0,1252365,115168,1137197,NaN,NaN,NaN,NaN,NaN,NaN,NaN
628,90262,er-32486,52426,2015,2012,3,0,42010.4522337963,42712.6489583333,42725,0,0,NaN,74,42551.6024189815,NaN,NaN,74,42712.6488541667,73,42712.6488541667,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,2.1,2015,104500,NaN,NaN,68117,1452245,1022303,0,2474548,202464,2677012,-10381,NaN,NaN,2687393,2687393,2203208,184640,299545,0,3024335,392351,2631984,NaN,NaN,NaN,NaN,NaN,NaN,NaN
629,91463,er-31454,53629,2014,2011,3,0,42039.643912037,42258.6871527778,42278,0,0,83530,69,42199.3769560185,NaN,NaN,69,42258.6872222222,58,42258.6872222222,NaN,1,1,1,1,1,NaN,NaN,NaN,48,NaN,NaN,29,29,2,2014,0,NaN,NaN,949587,1340827,9198,0,1350025,810418,2160443,359396,NaN,NaN,1801047,1801047,1407059,124909,269079,0,4666609,104306,4562303,NaN,NaN,NaN,NaN,NaN,NaN,NaN
630,91469,er-31459,53635,2013,2010,3,0,42039.643912037,42178.6398842593,42217,0,0,82679,69,42178.639837963,NaN,NaN,69,42209.472337963,56,42209.472337963,NaN,1,1,0,0,0,NaN,NaN,NaN,48,NaN,NaN,29,29,2,2013,NaN,NaN,NaN,55448,2172520,0,0,2172520,7,2172527,182746,NaN,NaN,1989781,1989781,1808547,146885,34349,0,1730017,5118,1724899,NaN,NaN,NaN,NaN,NaN,NaN,NaN
631,90974,er-30798,53140,2014,2011,3,0,42039.643912037,42199.6128587963,42248,0,0,83669,69,42199.6128125,NaN,NaN,69,42227.6937615741,56,42227.6937615741,NaN,1,1,1,1,0,NaN,NaN,NaN,48,NaN,NaN,2,2,2,2014,87143,NaN,NaN,0,1332285,520622,0,1852907,45384,1898291,53632,NaN,NaN,1844659,1844659,1400617,160186,283856,0,10848598,113995,10734603,NaN,NaN,NaN,NaN,NaN,NaN,NaN
632,90975,er-30799,53141,2014,2011,3,0,42039.643912037,42235.6183680556,42248,0,0,82091,69,42194.4641898148,NaN,NaN,69,42235.6188310185,48,42235.6188310185,NaN,1,1,0,0,0,NaN,NaN,NaN,48,NaN,NaN,4,4,2,2014,186354,NaN,NaN,137072,4093761,4014947,0,8108708,659797,8768505,163530,NaN,NaN,8604975,8604975,6414032,1619064,571879,0,15009891,2970061,12039830,NaN,NaN,NaN,NaN,NaN,NaN,NaN
633,91479,er-31468,53645,2013,2009,4,0,42039.643912037,42200.53875,42217,0,0,81785,69,42178.6715393519,NaN,NaN,69,42200.5405324074,56,42200.5405324074,NaN,1,1,0,0,0,NaN,NaN,NaN,48,NaN,NaN,16,16,2,2013,134848,NaN,NaN,0,2094296,1136759,0,3231055,1452010,4683065,64072,NaN,NaN,4618993,4618993,3804558,508471,305964,51837,25342093,509208,24832885,NaN,NaN,NaN,NaN,NaN,NaN,NaN
634,91482,er-31470,53648,2013,2010,3,0,42039.643912037,42052.6761111111,42064,0,0,81914,56,42048.5890162037,NaN,NaN,56,42052.6794907407,51,42052.6794907407,NaN,1,1,1,1,1,NaN,NaN,NaN,48,3660,NaN,16,NaN,2,2013,243100,NaN,NaN,29735,3347829,97820,0,3445649,237692,3683341,110880,NaN,NaN,3572461,3572461,3181564,198522,192375,0,3380499,473714,2906785,NaN,NaN,NaN,NaN,NaN,NaN,NaN
635,91490,er-31476,53656,2014,2011,3,0,42039.643912037,42241.4216666667,42248,0,0,82183,69,42193.6118518518,NaN,NaN,69,42241.4217939815,58,42241.4217939815,NaN,1,1,1,1,1,NaN,NaN,NaN,48,NaN,NaN,29,29,2,2014,108018,NaN,NaN,0,2290449,14250,0,2304699,840301,3145000,1197626,NaN,NaN,1947374,1947374,1476965,292979,177430,0,24183823,93517,24090306,NaN,NaN,NaN,NaN,NaN,NaN,NaN
636,91492,er-31477,53658,2013,2010,3.5,1,42039.643912037,42115.4084027778,42125,0,0,81483,56,42107.6837268519,NaN,NaN,56,42114.4533217593,48,42114.4533217593,NaN,1,1,1,1,0,NaN,NaN,NaN,48,NaN,NaN,4,4,2,2013,183510,NaN,NaN,100355,4106841,158142,246425,4264983,47012,4311995,904496,NaN,NaN,3407499,3407499,2630338,304076,473085,0,3805351,267004,3538347,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637,92675,er-30768,54841,2014,2010,4,1,42093.6624768519,42201.5024305556,42217,0,0,82349,69,42194.6983101852,NaN,NaN,69,42201.5024884259,48,42201.5024884259,NaN,1,1,0,0,0,NaN,NaN,NaN,50,NaN,NaN,4,4,2,2014,145200,NaN,NaN,16500,1022297,695103,0,1717400,139064,1856464,-29500,NaN,NaN,1885964,1885964,1331117,446034,108813,0,9411374,75435,9335939,NaN,NaN,NaN,NaN,NaN,NaN,NaN
638,92685,er-30787,54851,2014,2011,3,0,42093.6624768519,42248.4845138889,42278,0,0,84088,69,42208.7082060185,NaN,NaN,69,42248.4845949074,48,42248.4845949074,NaN,0,1,0,0,0,NaN,NaN,NaN,50,NaN,NaN,4,4,2,2014,137500,NaN,NaN,117500,545312,1053469,118525,1598781,152435,1751216,-1228620,NaN,NaN,2979836,2979836,2470799,221281,287756,0,18861923,285156,18576767,NaN,NaN,NaN,NaN,NaN,NaN,NaN
639,92369,er-31299,54535,2014,2011,3,0,42090.5422800926,42247.6014930556,42248,0,0,83091,69,42201.6120138889,NaN,NaN,69,42229.6471643519,56,42229.6471643519,NaN,1,1,1,1,1,NaN,NaN,NaN,49,NaN,NaN,16,16,2,2014,88200,NaN,NaN,655441,768899,280898,0,1049797,444307,1494104,-45877,NaN,NaN,1539981,1539981,1200287,229250,110444,0,1773730,175725,1598005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
640,92384,er-31460,54550,2014,2011,3,0,42090.5422800926,42201.6777083333,42248,0,0,82817,69,42201.6776736111,NaN,NaN,69,42229.6855324074,56,42229.6855324074,NaN,1,1,1,1,1,NaN,NaN,NaN,49,NaN,NaN,16,16,2,2014,113866,NaN,NaN,0,3161428,0,36796,3161428,253318,3414746,1463763,NaN,NaN,1950983,1950983,1540290,193657,217036,0,3629736,232721,3397015,NaN,NaN,NaN,NaN,NaN,NaN,NaN
641,90270,er-32488,52434,2014,2011,3,0,42010.4522337963,42422.5165509259,42430,0,0,NaN,NaN,42243.5375578704,NaN,NaN,70,42422.5175231481,67,42422.5175231481,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3,3,2,2014,NaN,NaN,NaN,500000,1399424,63058,45472,1462482,86641,1549123,-540362,NaN,NaN,2089485,2089485,899199,617220,573066,0,10510428,158578,10351850,NaN,NaN,NaN,NaN,NaN,NaN,NaN
642,90274,er-32489,52438,2015,2012,3,0,42010.4522453704,42710.6846064815,42725,0,0,NaN,73,42710.6137152778,NaN,NaN,73,42710.6846990741,74,42710.6846990741,NaN,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,2.1,2015,148054,NaN,NaN,15000,1478350,1327691,0,2806041,124903,2930944,68193,NaN,NaN,2862751,2862751,2059812,348839,454100,0,9093626,706298,8387328,NaN,NaN,NaN,NaN,NaN,NaN,NaN
643,92152,er-32507,54318,2014,2011,3,0,42066.6232638889,42592.6105439815,42614,0,0,NaN,73,42566.587650463,NaN,NaN,73,42592.610625,56,42592.610625,NaN,1,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,2.1,2014,148641,NaN,NaN,50760,1596117,665877,0,2261994,27949,2289943,-126962,NaN,NaN,2416905,2416905,2000936,177830,238139,0,525445,374226,151219,NaN,NaN,NaN,NaN,NaN,NaN,NaN
